CAGDP1 County and MSA gross domestic product (GDP) summary,,,,,,,,,,
CAGDP1 County and MSA gross domestic product (GDP) summary,,,,,,,,,,
County,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2017,2018,2019,2020,2021,2022,2023
48485,"Wichita, TX",2,Chain-type quantity indexes for real GDP,100,102.132,106.031,104.055,105.283,107.461,111.038
48485,"Wichita, TX",3,Current-dollar GDP (thousands of current dollars),5447178,5708555,6008059,6002010,6371093,6987899,7507817
48487,"Wilbarger, TX",1,Real GDP (thousands of chained 2017 dollars),705424,782794,783436,719543,699764,778408,815120
48487,"Wilbarger, TX",2,Chain-type quantity indexes for real GDP,100,110.968,111.059,102.002,99.198,110.346,115.55
48487,"Wilbarger, TX",3,Current-dollar GDP (thousands of current dollars),705424,805538,814010,752881,802670,977547,1011663
48489,"Willacy, TX",1,Real GDP (thousands of chained 2017 dollars),417744,480715,474323,449028,554788,556351,566964
48489,"Willacy, TX",2,Chain-type quantity indexes for real GDP,100,115.074,113.544,107.489,132.806,133.18,135.72
48489,"Willacy, TX",3,Current-dollar GDP (thousands of current dollars),417744,490832,485260,459530,638099,709101,709741
48491,"Williamson, TX",1,Real GDP (thousands of chained 2017 dollars),20846495,22203103,24165099,25735357,27756721,30360665,32638884
48491,"Williamson, TX",2,Chain-type quantity indexes for real GDP,100,106.508,115.919,123.452,133.148,145.639,156.568
48491,"Williamson, TX",3,Current-dollar GDP (thousands of current dollars),20846495,22591668,25155422,27376949,30611348,35831321,40488298
48493,"Wilson, TX",1,Real GDP (thousands of chained 2017 dollars),870174,957215,1099796,1036913,1070167,1172242,1378529
48493,"Wilson, TX",2,Chain-type quantity indexes for real GDP,100,110.003,126.388,119.162,122.983,134.714,158.42
48493,"Wilson, TX",3,Current-dollar GDP (thousands of current dollars),870174,992292,1137484,1051919,1203526,1519961,1691716
48495,"Winkler, TX",1,Real GDP (thousands of chained 2017 dollars),841104,1167142,1560881,1586596,1422476,1200246,1655686
48495,"Winkler, TX",2,Chain-type quantity indexes for real GDP,100,138.763,185.575,188.632,169.12,142.699,196.847
48495,"Winkler, TX",3,Current-dollar GDP (thousands of current dollars),841104,1358765,1467441,1038000,1788597,2345106,2117249
48497,"Wise, TX",1,Real GDP (thousands of chained 2017 dollars),2912295,2916988,3007609,2812854,3007932,3230507,3521247
48497,"Wise, TX",2,Chain-type quantity indexes for real GDP,100,100.161,103.273,96.585,103.284,110.926,120.91
48497,"Wise, TX",3,Current-dollar GDP (thousands of current dollars),2912295,3063824,3087209,2758140,3421711,4348011,4501213
48499,"Wood, TX",1,Real GDP (thousands of chained 2017 dollars),1399531,1413157,1438078,1472036,1474085,1491782,1582826
48499,"Wood, TX",2,Chain-type quantity indexes for real GDP,100,100.974,102.754,105.181,105.327,106.592,113.097
48499,"Wood, TX",3,Current-dollar GDP (thousands of current dollars),1399531,1495221,1461057,1423424,1711535,2078889,2008877
48501,"Yoakum, TX",1,Real GDP (thousands of chained 2017 dollars),1657244,1679609,1871029,1699778,1457033,1344392,1983345
48501,"Yoakum, TX",2,Chain-type quantity indexes for real GDP,100,101.35,112.9,102.567,87.919,81.122,119.677
48501,"Yoakum, TX",3,Current-dollar GDP (thousands of current dollars),1657244,1970694,1761747,1101332,1901082,2780796,2527332
48503,"Young, TX",1,Real GDP (thousands of chained 2017 dollars),828933,810606,795138,800156,892781,935355,1152963
48503,"Young, TX",2,Chain-type quantity indexes for real GDP,100,97.789,95.923,96.528,107.702,112.838,139.09
48503,"Young, TX",3,Current-dollar GDP (thousands of current dollars),828933,846089,822361,801523,984887,1145640,1392759
48505,"Zapata, TX",1,Real GDP (thousands of chained 2017 dollars),618241,625833,629278,551863,612498,605206,586267
48505,"Zapata, TX",2,Chain-type quantity indexes for real GDP,100,101.228,101.785,89.263,99.071,97.892,94.828
48505,"Zapata, TX",3,Current-dollar GDP (thousands of current dollars),618241,665133,630246,489638,674754,834289,717575
48507,"Zavala, TX",1,Real GDP (thousands of chained 2017 dollars),545461,508380,594219,569285,579646,525235,804738
48507,"Zavala, TX",2,Chain-type quantity indexes for real GDP,100,93.202,108.939,104.368,106.267,96.292,147.534
48507,"Zavala, TX",3,Current-dollar GDP (thousands of current dollars),545461,576529,577853,441056,696664,894916,950600
22001,"Acadia, LA",1,Real GDP (thousands of chained 2017 dollars),1579324,1603955,1548806,1529858,1482730,1458507,1554051
22001,"Acadia, LA",2,Chain-type quantity indexes for real GDP,100,101.56,98.068,96.868,93.884,92.35,98.4
22001,"Acadia, LA",3,Current-dollar GDP (thousands of current dollars),1579324,1642301,1621748,1628503,1691768,1809686,1982022
22003,"Allen, LA",1,Real GDP (thousands of chained 2017 dollars),703014,717493,705226,696072,698546,714788,744574
22003,"Allen, LA",2,Chain-type quantity indexes for real GDP,100,102.06,100.315,99.013,99.364,101.675,105.912
22003,"Allen, LA",3,Current-dollar GDP (thousands of current dollars),703014,741510,739749,759217,841876,915977,955799
22005,"Ascension, LA",1,Real GDP (thousands of chained 2017 dollars),8222868,8587975,8953419,8130527,8684821,9116232,9397317
22005,"Ascension, LA",2,Chain-type quantity indexes for real GDP,100,104.44,108.884,98.877,105.618,110.864,114.283
22005,"Ascension, LA",3,Current-dollar GDP (thousands of current dollars),8222868,9146913,9394878,8404607,9730107,11245419,11913088
22007,"Assumption, LA",1,Real GDP (thousands of chained 2017 dollars),470291,485020,501514,458518,494324,491270,504452
22007,"Assumption, LA",2,Chain-type quantity indexes for real GDP,100,103.132,106.639,97.497,105.11,104.461,107.264
22007,"Assumption, LA",3,Current-dollar GDP (thousands of current dollars),470291,497583,526804,493616,558309,597421,644076
22009,"Avoyelles, LA",1,Real GDP (thousands of chained 2017 dollars),911715,932897,922211,901764,895716,881979,949990
22009,"Avoyelles, LA",2,Chain-type quantity indexes for real GDP,100,102.323,101.151,98.909,98.245,96.738,104.198
22009,"Avoyelles, LA",3,Current-dollar GDP (thousands of current dollars),911715,952107,962233,966907,1021126,1089674,1209851
22011,"Beauregard, LA",1,Real GDP (thousands of chained 2017 dollars),995535,1117402,1353136,1455717,1368578,1316631,1415291
22011,"Beauregard, LA",2,Chain-type quantity indexes for real GDP,100,112.241,135.92,146.225,137.472,132.254,142.164
22011,"Beauregard, LA",3,Current-dollar GDP (thousands of current dollars),995535,1148925,1392601,1491175,1472512,1561270,1784246
22013,"Bienville, LA",1,Real GDP (thousands of chained 2017 dollars),549223,545158,516759,530510,597861,563311,658673
22013,"Bienville, LA",2,Chain-type quantity indexes for real GDP,100,99.26,94.089,96.593,108.856,102.565,119.928
22013,"Bienville, LA",3,Current-dollar GDP (thousands of current dollars),549223,588736,522802,483718,759616,974754,856973
22015,"Bossier, LA",1,Real GDP (thousands of chained 2017 dollars),5236297,5387741,5428588,5168987,5456034,5421104,5719967
22015,"Bossier, LA",2,Chain-type quantity indexes for real GDP,100,102.892,103.672,98.715,104.196,103.529,109.237
22015,"Bossier, LA",3,Current-dollar GDP (thousands of current dollars),5236297,5613686,5639995,5287393,6119475,6904054,7136566
22017,"Caddo, LA",1,Real GDP (thousands of chained 2017 dollars),12698260,12980122,13250456,12502095,13174952,13305329,14118726
22017,"Caddo, LA",2,Chain-type quantity indexes for real GDP,100,102.22,104.349,98.455,103.754,104.781,111.186
22017,"Caddo, LA",3,Current-dollar GDP (thousands of current dollars),12698260,13551127,13784813,12857561,14843706,16976228,17538838
22019,"Calcasieu, LA",1,Real GDP (thousands of chained 2017 dollars),14990636,14780114,15627306,12884896,13370068,12900046,13869163
22019,"Calcasieu, LA",2,Chain-type quantity indexes for real GDP,100,98.596,104.247,85.953,89.189,86.054,92.519
22019,"Calcasieu, LA",3,Current-dollar GDP (thousands of current dollars),14990636,16046100,16412052,12661389,15299872,18054985,18754940
22021,"Caldwell, LA",1,Real GDP (thousands of chained 2017 dollars),188215,191579,197054,189065,189923,178846,187609
22021,"Caldwell, LA",2,Chain-type quantity indexes for real GDP,100,101.787,104.696,100.451,100.908,95.022,99.678
22021,"Caldwell, LA",3,Current-dollar GDP (thousands of current dollars),188215,197026,208281,205834,218244,220745,240246
22023,"Cameron, LA",1,Real GDP (thousands of chained 2017 dollars),1652487,1617342,1312016,1019697,1127587,820707,733161
22023,"Cameron, LA",2,Chain-type quantity indexes for real GDP,100,97.873,79.396,61.707,68.236,49.665,44.367
22023,"Cameron, LA",3,Current-dollar GDP (thousands of current dollars),1652487,1674462,1384441,1078392,1271295,1055142,952424
22025,"Catahoula, LA",1,Real GDP (thousands of chained 2017 dollars),176572,167101,179946,182588,178058,165957,183886
22025,"Catahoula, LA",2,Chain-type quantity indexes for real GDP,100,94.636,101.911,103.407,100.842,93.989,104.142
22025,"Catahoula, LA",3,Current-dollar GDP (thousands of current dollars),176572,172531,188083,193289,203516,207907,235133
22027,"Claiborne, LA",1,Real GDP (thousands of chained 2017 dollars),409234,409376,389603,351619,370835,378786,384953
22027,"Claiborne, LA",2,Chain-type quantity indexes for real GDP,100,100.035,95.203,85.921,90.617,92.56,94.067
22027,"Claiborne, LA",3,Current-dollar GDP (thousands of current dollars),409234,423276,396038,348495,401560,469335,458259
22029,"Concordia, LA",1,Real GDP (thousands of chained 2017 dollars),556070,566889,581201,561410,572163,586040,586711
22029,"Concordia, LA",2,Chain-type quantity indexes for real GDP,100,101.945,104.519,100.96,102.894,105.39,105.51
22029,"Concordia, LA",3,Current-dollar GDP (thousands of current dollars),556070,578477,602480,589958,653429,735131,745781
22031,"De Soto, LA",1,Real GDP (thousands of chained 2017 dollars),2143249,2314120,2580613,2265308,2372984,2033763,2694250
22031,"De Soto, LA",2,Chain-type quantity indexes for real GDP,100,107.973,120.407,105.695,110.719,94.892,125.709
22031,"De Soto, LA",3,Current-dollar GDP (thousands of current dollars),2143249,2648355,2454776,1620658,2833410,3612294,3237717
22033,"East Baton Rouge, LA",1,Real GDP (thousands of chained 2017 dollars),33886953,36699917,34840751,32116771,33064568,34476067,35303037
22033,"East Baton Rouge, LA",2,Chain-type quantity indexes for real GDP,100,108.301,102.815,94.776,97.573,101.738,104.179
22033,"East Baton Rouge, LA",3,Current-dollar GDP (thousands of current dollars),33886953,38227967,36484691,33872056,36685691,41071739,43665913
22035,"East Carroll, LA",1,Real GDP (thousands of chained 2017 dollars),180226,171355,161079,163194,161648,136553,124236
22035,"East Carroll, LA",2,Chain-type quantity indexes for real GDP,100,95.078,89.376,90.55,89.692,75.768,68.934
22035,"East Carroll, LA",3,Current-dollar GDP (thousands of current dollars),180226,172755,165483,171065,190700,180520,168394
22037,"East Feliciana, LA",1,Real GDP (thousands of chained 2017 dollars),487078,510467,505158,478295,473257,470959,512387
22037,"East Feliciana, LA",2,Chain-type quantity indexes for real GDP,100,104.802,103.712,98.197,97.163,96.691,105.196
22037,"East Feliciana, LA",3,Current-dollar GDP (thousands of current dollars),487078,527828,531881,520004,540797,574501,643931
22039,"Evangeline, LA",1,Real GDP (thousands of chained 2017 dollars),860264,852630,879169,843923,783357,842175,936274
22039,"Evangeline, LA",2,Chain-type quantity indexes for real GDP,100,99.113,102.198,98.101,91.06,97.897,108.836
22039,"Evangeline, LA",3,Current-dollar GDP (thousands of current dollars),860264,874802,917118,890654,896794,1051210,1186059
22041,"Franklin, LA",1,Real GDP (thousands of chained 2017 dollars),434581,447687,476819,474741,476443,434084,497508
22041,"Franklin, LA",2,Chain-type quantity indexes for real GDP,100,103.016,109.719,109.241,109.633,99.886,114.48
22041,"Franklin, LA",3,Current-dollar GDP (thousands of current dollars),434581,455332,496037,506868,555079,555886,647924
22043,"Grant, LA",1,Real GDP (thousands of chained 2017 dollars),374953,383769,372814,384374,397698,454898,426166
22043,"Grant, LA",2,Chain-type quantity indexes for real GDP,100,102.351,99.43,102.513,106.066,121.321,113.658
22043,"Grant, LA",3,Current-dollar GDP (thousands of current dollars),374953,398809,392431,416633,473147,583216,557003
22045,"Iberia, LA",1,Real GDP (thousands of chained 2017 dollars),3017553,3113788,3091802,2880042,2859831,2716326,2831501
22045,"Iberia, LA",2,Chain-type quantity indexes for real GDP,100,103.189,102.461,95.443,94.773,90.018,93.834
22045,"Iberia, LA",3,Current-dollar GDP (thousands of current dollars),3017553,3164649,3190755,2958556,3105195,3225879,3459362
22047,"Iberville, LA",1,Real GDP (thousands of chained 2017 dollars),2670278,2585594,2624507,2446512,2301249,2219860,2473237
22047,"Iberville, LA",2,Chain-type quantity indexes for real GDP,100,96.829,98.286,91.62,86.18,83.132,92.621
22047,"Iberville, LA",3,Current-dollar GDP (thousands of current dollars),2670278,2665642,2760759,2595586,2637975,2793584,3158321
22049,"Jackson, LA",1,Real GDP (thousands of chained 2017 dollars),461629,460296,430429,423923,416425,430162,435954
22049,"Jackson, LA",2,Chain-type quantity indexes for real GDP,100,99.711,93.241,91.832,90.208,93.183,94.438
22049,"Jackson, LA",3,Current-dollar GDP (thousands of current dollars),461629,475052,442697,433376,462610,537885,554510
22051,"Jefferson, LA",1,Real GDP (thousands of chained 2017 dollars),23753659,23670012,24043831,22501579,23965785,24110529,24410200
22051,"Jefferson, LA",2,Chain-type quantity indexes for real GDP,100,99.648,101.222,94.729,100.893,101.502,102.764
22051,"Jefferson, LA",3,Current-dollar GDP (thousands of current dollars),23753659,24188150,25140458,24043971,26728194,28848945,30612563
22053,"Jefferson Davis, LA",1,Real GDP (thousands of chained 2017 dollars),873265,858035,849123,841426,804179,760441,782510
22053,"Jefferson Davis, LA",2,Chain-type quantity indexes for real GDP,100,98.256,97.235,96.354,92.089,87.08,89.607
22053,"Jefferson Davis, LA",3,Current-dollar GDP (thousands of current dollars),873265,876850,879559,885255,908594,932461,984695
22055,"Lafayette, LA",1,Real GDP (thousands of chained 2017 dollars),13732242,14479663,14384499,13771860,14689131,14960354,15460525
22055,"Lafayette, LA",2,Chain-type quantity indexes for real GDP,100,105.443,104.75,100.289,106.968,108.943,112.586
22055,"Lafayette, LA",3,Current-dollar GDP (thousands of current dollars),13732242,14689606,14876448,14376691,15783443,17375651,18707261
22057,"Lafourche, LA",1,Real GDP (thousands of chained 2017 dollars),3894504,3983611,4014754,3813966,3848854,3972575,4364179
22057,"Lafourche, LA",2,Chain-type quantity indexes for real GDP,100,102.288,103.088,97.932,98.828,102.005,112.06
22057,"Lafourche, LA",3,Current-dollar GDP (thousands of current dollars),3894504,4107735,4206136,3927363,4326935,4991264,5495473
22059,"LaSalle, LA",1,Real GDP (thousands of chained 2017 dollars),422686,466756,492323,452198,428455,437888,485221
22059,"LaSalle, LA",2,Chain-type quantity indexes for real GDP,100,110.426,116.475,106.982,101.365,103.597,114.795
22059,"LaSalle, LA",3,Current-dollar GDP (thousands of current dollars),422686,489304,510884,465422,494546,564235,607940
22061,"Lincoln, LA",1,Real GDP (thousands of chained 2017 dollars),2213150,2186602,2121748,1979279,2036296,1991968,2076857
22061,"Lincoln, LA",2,Chain-type quantity indexes for real GDP,100,98.8,95.87,89.433,92.009,90.006,93.842
22061,"Lincoln, LA",3,Current-dollar GDP (thousands of current dollars),2213150,2303144,2197449,2051680,2350747,2557025,2635411
22063,"Livingston, LA",1,Real GDP (thousands of chained 2017 dollars),2891747,3173272,3297494,3134877,3268867,3236104,3321450
22063,"Livingston, LA",2,Chain-type quantity indexes for real GDP,100,109.735,114.031,108.408,113.041,111.908,114.86
22063,"Livingston, LA",3,Current-dollar GDP (thousands of current dollars),2891747,3253259,3460494,3376779,3712881,3958654,4265281
22065,"Madison, LA",1,Real GDP (thousands of chained 2017 dollars),372472,369962,377228,355995,356760,312818,345978
22065,"Madison, LA",2,Chain-type quantity indexes for real GDP,100,99.326,101.277,95.576,95.782,83.984,92.887
22065,"Madison, LA",3,Current-dollar GDP (thousands of current dollars),372472,409624,394376,340405,414975,460788,482097
22067,"Morehouse, LA",1,Real GDP (thousands of chained 2017 dollars),584623,578550,588485,588768,581150,520040,557512
22067,"Morehouse, LA",2,Chain-type quantity indexes for real GDP,100,98.961,100.661,100.709,99.406,88.953,95.363
22067,"Morehouse, LA",3,Current-dollar GDP (thousands of current dollars),584623,587846,610366,625048,673479,658111,725572
22069,"Natchitoches, LA",1,Real GDP (thousands of chained 2017 dollars),1412923,1395288,1427065,1404601,1561941,1509597,1487520
22069,"Natchitoches, LA",2,Chain-type quantity indexes for real GDP,100,98.752,101.001,99.411,110.547,106.842,105.28
22069,"Natchitoches, LA",3,Current-dollar GDP (thousands of current dollars),1412923,1423058,1484231,1484727,1827353,2012759,1975855
22071,"Orleans, LA",1,Real GDP (thousands of chained 2017 dollars),23831419,24035109,24326341,22244212,22868743,23568599,23805024
22071,"Orleans, LA",2,Chain-type quantity indexes for real GDP,100,100.855,102.077,93.34,95.96,98.897,99.889
22071,"Orleans, LA",3,Current-dollar GDP (thousands of current dollars),23831419,24802582,25448961,23401307,25379826,28108831,29482170
22073,"Ouachita, LA",1,Real GDP (thousands of chained 2017 dollars),7231511,7375547,7093601,6831683,6959316,7067658,7254241
22073,"Ouachita, LA",2,Chain-type quantity indexes for real GDP,100,101.992,98.093,94.471,96.236,97.734,100.314
22073,"Ouachita, LA",3,Current-dollar GDP (thousands of current dollars),7231511,7512907,7356696,7226132,7683925,8335686,8911597
22075,"Plaquemines, LA",1,Real GDP (thousands of chained 2017 dollars),3011481,2951476,3072650,2657239,2458982,2326241,2689374
22075,"Plaquemines, LA",2,Chain-type quantity indexes for real GDP,100,98.007,102.031,88.237,81.654,77.246,89.304
22075,"Plaquemines, LA",3,Current-dollar GDP (thousands of current dollars),3011481,3332950,3183147,2353819,2825373,3462936,3638639
22077,"Pointe Coupee, LA",1,Real GDP (thousands of chained 2017 dollars),858965,833971,825707,704532,797718,792319,784186
22077,"Pointe Coupee, LA",2,Chain-type quantity indexes for real GDP,100,97.09,96.128,82.021,92.87,92.241,91.294
22077,"Pointe Coupee, LA",3,Current-dollar GDP (thousands of current dollars),858965,858263,867489,749862,918447,1003369,1008962
22079,"Rapides, LA",1,Real GDP (thousands of chained 2017 dollars),5706755,5777296,5786075,5613037,5762260,5562339,5658355
22079,"Rapides, LA",2,Chain-type quantity indexes for real GDP,100,101.236,101.39,98.358,100.973,97.469,99.152
22079,"Rapides, LA",3,Current-dollar GDP (thousands of current dollars),5706755,5913510,6047511,6031100,6621575,6875170,7196571
22081,"Red River, LA",1,Real GDP (thousands of chained 2017 dollars),599235,612730,671678,606240,686711,607101,786153
22081,"Red River, LA",2,Chain-type quantity indexes for real GDP,100,102.252,112.089,101.169,114.598,101.313,131.193
22081,"Red River, LA",3,Current-dollar GDP (thousands of current dollars),599235,706018,638654,427618,884399,1193697,972631
22083,"Richland, LA",1,Real GDP (thousands of chained 2017 dollars),640484,640908,686354,671893,660291,640099,667505
22083,"Richland, LA",2,Chain-type quantity indexes for real GDP,100,100.066,107.162,104.904,103.092,99.94,104.219
22083,"Richland, LA",3,Current-dollar GDP (thousands of current dollars),640484,672937,706349,674988,744767,797706,820633
22085,"Sabine, LA",1,Real GDP (thousands of chained 2017 dollars),680607,765707,819445,792803,895349,922770,1064109
22085,"Sabine, LA",2,Chain-type quantity indexes for real GDP,100,112.503,120.399,116.485,131.552,135.58,156.347
22085,"Sabine, LA",3,Current-dollar GDP (thousands of current dollars),680607,807322,806591,716127,1114990,1479236,1336955
22087,"St. Bernard, LA",1,Real GDP (thousands of chained 2017 dollars),1880424,1901088,1390346,1284474,1192392,1129424,1239124
22087,"St. Bernard, LA",2,Chain-type quantity indexes for real GDP,100,101.099,73.938,68.308,63.411,60.062,65.896
22087,"St. Bernard, LA",3,Current-dollar GDP (thousands of current dollars),1880424,2230050,1509782,1258624,1394721,1612900,1744382
22089,"St. Charles, LA",1,Real GDP (thousands of chained 2017 dollars),7586060,7217103,7959161,7488335,8175846,7605083,8921067
22089,"St. Charles, LA",2,Chain-type quantity indexes for real GDP,100,95.136,104.918,98.712,107.775,100.251,117.598
22089,"St. Charles, LA",3,Current-dollar GDP (thousands of current dollars),7586060,8115714,8421049,6991977,9763040,12195428,13059833
22091,"St. Helena, LA",1,Real GDP (thousands of chained 2017 dollars),171398,200607,209302,189105,199969,192939,205351
22091,"St. Helena, LA",2,Chain-type quantity indexes for real GDP,100,117.041,122.114,110.331,116.669,112.568,119.809
22091,"St. Helena, LA",3,Current-dollar GDP (thousands of current dollars),171398,206484,219823,203669,225535,235009,260655
22093,"St. James, LA",1,Real GDP (thousands of chained 2017 dollars),3002750,2952704,2840172,2308571,2315964,2117892,2423056
22093,"St. James, LA",2,Chain-type quantity indexes for real GDP,100,98.333,94.586,76.882,77.128,70.532,80.695
22093,"St. James, LA",3,Current-dollar GDP (thousands of current dollars),3002750,3384997,3010643,2123620,2671214,3131388,3304245
22095,"St. John the Baptist, LA",1,Real GDP (thousands of chained 2017 dollars),3345011,3307812,3541924,2770169,2697622,2399742,2781487
22095,"St. John the Baptist, LA",2,Chain-type quantity indexes for real GDP,100,98.888,105.887,82.815,80.646,71.741,83.153
22095,"St. John the Baptist, LA",3,Current-dollar GDP (thousands of current dollars),3345011,3876456,3758464,2472466,3161744,3888025,4060192
22097,"St. Landry, LA",1,Real GDP (thousands of chained 2017 dollars),2441672,2383505,2467271,2386262,2388326,2251920,2382202
22097,"St. Landry, LA",2,Chain-type quantity indexes for real GDP,100,97.618,101.048,97.731,97.815,92.229,97.564
22097,"St. Landry, LA",3,Current-dollar GDP (thousands of current dollars),2441672,2512615,2597092,2499859,2728443,2913565,3111947
22099,"St. Martin, LA",1,Real GDP (thousands of chained 2017 dollars),1312763,1324218,1347661,1258040,1325589,1348145,1417857
22099,"St. Martin, LA",2,Chain-type quantity indexes for real GDP,100,100.873,102.658,95.831,100.977,102.695,108.006
22099,"St. Martin, LA",3,Current-dollar GDP (thousands of current dollars),1312763,1358569,1399144,1318812,1492127,1678562,1807733
22101,"St. Mary, LA",1,Real GDP (thousands of chained 2017 dollars),2484902,2531072,2515352,2438126,2636269,2723883,2877217
22101,"St. Mary, LA",2,Chain-type quantity indexes for real GDP,100,101.858,101.225,98.118,106.091,109.617,115.788
22101,"St. Mary, LA",3,Current-dollar GDP (thousands of current dollars),2484902,2596909,2596199,2485043,2853187,3249213,3486283
22103,"St. Tammany, LA",1,Real GDP (thousands of chained 2017 dollars),11814260,12125284,12617114,12106496,13020785,12649328,13057249
22103,"St. Tammany, LA",2,Chain-type quantity indexes for real GDP,100,102.633,106.796,102.474,110.212,107.068,110.521
22103,"St. Tammany, LA",3,Current-dollar GDP (thousands of current dollars),11814260,12433125,13210849,12777440,14668886,15446880,16534566
22105,"Tangipahoa, LA",1,Real GDP (thousands of chained 2017 dollars),4086210,4096259,4352843,4240458,4437179,4487376,4756791
22105,"Tangipahoa, LA",2,Chain-type quantity indexes for real GDP,100,100.246,106.525,103.775,108.589,109.818,116.411
22105,"Tangipahoa, LA",3,Current-dollar GDP (thousands of current dollars),4086210,4261035,4558315,4477917,5042148,5688836,6219912
22107,"Tensas, LA",1,Real GDP (thousands of chained 2017 dollars),134527,128601,131927,116780,127858,112296,109470
22107,"Tensas, LA",2,Chain-type quantity indexes for real GDP,100,95.595,98.067,86.808,95.043,83.474,81.374
22107,"Tensas, LA",3,Current-dollar GDP (thousands of current dollars),134527,130526,135023,120036,147608,147336,144023
22109,"Terrebonne, LA",1,Real GDP (thousands of chained 2017 dollars),5346558,5596573,5518516,5084851,5154416,5206965,5525959
22109,"Terrebonne, LA",2,Chain-type quantity indexes for real GDP,100,104.676,103.216,95.105,96.406,97.389,103.355
22109,"Terrebonne, LA",3,Current-dollar GDP (thousands of current dollars),5346558,5698302,5712161,5233072,5510696,6133398,6719537
22111,"Union, LA",1,Real GDP (thousands of chained 2017 dollars),514670,513725,485540,450501,460397,499196,504199
22111,"Union, LA",2,Chain-type quantity indexes for real GDP,100,99.816,94.34,87.532,89.455,96.994,97.965
22111,"Union, LA",3,Current-dollar GDP (thousands of current dollars),514670,518791,499495,477383,520598,613046,639259
22113,"Vermilion, LA",1,Real GDP (thousands of chained 2017 dollars),1473678,1521097,1443301,1385128,1426362,1322280,1374251
22113,"Vermilion, LA",2,Chain-type quantity indexes for real GDP,100,103.218,97.939,93.991,96.789,89.726,93.253
22113,"Vermilion, LA",3,Current-dollar GDP (thousands of current dollars),1473678,1565727,1490847,1432434,1591614,1644217,1730687
22115,"Vernon, LA",1,Real GDP (thousands of chained 2017 dollars),2054837,2002190,2055201,2026268,2109868,2066728,2048619
22115,"Vernon, LA",2,Chain-type quantity indexes for real GDP,100,97.438,100.018,98.61,102.678,100.579,99.697
22115,"Vernon, LA",3,Current-dollar GDP (thousands of current dollars),2054837,2052064,2144956,2158156,2342776,2427596,2511706
22117,"Washington, LA",1,Real GDP (thousands of chained 2017 dollars),1120766,1126219,1099448,1028991,1044893,1051861,1113274
22117,"Washington, LA",2,Chain-type quantity indexes for real GDP,100,100.487,98.098,91.811,93.23,93.852,99.331
22117,"Washington, LA",3,Current-dollar GDP (thousands of current dollars),1120766,1173827,1149278,1080938,1192252,1324812,1434646
22119,"Webster, LA",1,Real GDP (thousands of chained 2017 dollars),1152170,1182185,1175376,1123413,1163726,1104589,1132725
22119,"Webster, LA",2,Chain-type quantity indexes for real GDP,100,102.605,102.014,97.504,101.003,95.87,98.312
22119,"Webster, LA",3,Current-dollar GDP (thousands of current dollars),1152170,1218432,1224973,1179662,1301763,1365467,1440567
22121,"West Baton Rouge, LA",1,Real GDP (thousands of chained 2017 dollars),1793469,1780888,1636711,1495054,1541732,1458053,1549862
22121,"West Baton Rouge, LA",2,Chain-type quantity indexes for real GDP,100,99.299,91.259,83.361,85.964,81.298,86.417
22121,"West Baton Rouge, LA",3,Current-dollar GDP (thousands of current dollars),1793469,1942798,1763955,1575960,1803585,1984359,2145902
22123,"West Carroll, LA",1,Real GDP (thousands of chained 2017 dollars),218428,232140,187814,195845,192839,171889,176848
22123,"West Carroll, LA",2,Chain-type quantity indexes for real GDP,100,106.278,85.984,89.661,88.285,78.694,80.964
22123,"West Carroll, LA",3,Current-dollar GDP (thousands of current dollars),218428,236085,195719,210711,224028,218243,232062
22125,"West Feliciana, LA",1,Real GDP (thousands of chained 2017 dollars),873327,895351,947474,966819,966976,961270,870155
22125,"West Feliciana, LA",2,Chain-type quantity indexes for real GDP,100,102.522,108.49,110.705,110.723,110.07,99.637
22125,"West Feliciana, LA",3,Current-dollar GDP (thousands of current dollars),873327,921978,996653,1023839,1120544,1216920,1121052
22127,"Winn, LA",1,Real GDP (thousands of chained 2017 dollars),454621,470341,455351,483256,523687,521769,568235
22127,"Winn, LA",2,Chain-type quantity indexes for real GDP,100,103.458,100.161,106.299,115.192,114.77,124.991
22127,"Winn, LA",3,Current-dollar GDP (thousands of current dollars),454621,488932,475148,520898,644791,688296,731732
35001,"Bernalillo, NM",1,Real GDP (thousands of chained 2017 dollars),36493928,37175016,38145851,37616720,39612592,41035876,41812954
35001,"Bernalillo, NM",2,Chain-type quantity indexes for real GDP,100,101.866,104.527,103.077,108.546,112.446,114.575
35001,"Bernalillo, NM",3,Current-dollar GDP (thousands of current dollars),36493928,37952066,39756434,40175735,43594782,47669704,50934260
35003,"Catron, NM",1,Real GDP (thousands of chained 2017 dollars),84780,88541,81271,90713,92199,109118,111376
35003,"Catron, NM",2,Chain-type quantity indexes for real GDP,100,104.436,95.861,106.998,108.751,128.707,131.371
35003,"Catron, NM",3,Current-dollar GDP (thousands of current dollars),84780,90068,84304,96198,105281,135990,140486
35005,"Chaves, NM",1,Real GDP (thousands of chained 2017 dollars),2037102,2081771,2108328,2068154,2038777,2091881,2099721
35005,"Chaves, NM",2,Chain-type quantity indexes for real GDP,100,102.193,103.496,101.524,100.082,102.689,103.074
35005,"Chaves, NM",3,Current-dollar GDP (thousands of current dollars),2037102,2118239,2181025,2177845,2311147,2579793,2640976
